gid,depth,is_seed,in_deg,in_kzt,in_tx,out_deg,out_kzt,out_tx,pass_through,truncated,seed_payers_direct,seed_sources_2hop,pagerank,betweenness,fast_pass_share,taint_kzt,taint_share,role,role_score,peripheral_reason,evidence,priority_score,why,cluster_id
100000001600934100,3,False,1,180300,2,1,11000,1,0.0610094287299,False,0,0,0.00251022113551,0,0,11453.0409418,0.0635221350074,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 180K KZT received in observed graph.",0.508815088151,"Limited role evidence: 1 payers, 1 recipients, 180K KZT received in observed graph. Priority drivers: high case-money inflow (11K KZT), high weighted network importance.",3
100000001601320100,2,False,2,43500,2,1,46200,1,1.06206896552,False,0,1,0.000806329942259,9.90734256935e-07,0,21081.075172,0.456300328399,transit,0.844827586207,,Pass-through hypothesis: forwards 106% of 44K KZT received; 0% forwarded within 2 days.,0.779970608695,"Pass-through hypothesis: forwards 106% of 44K KZT received; 0% forwarded within 2 days. Priority drivers: high case-money inflow (21K KZT), 1 seeds within 2 hops.",6
100000001609499100,1,False,3,263113,3,2,21000,2,0.0798136162029,False,1,1,0.000319110542701,0.000184223171747,0.47619047619,94403.2842407,0.358793690318,terminal,0.75,,Possible holding point: receives 263K KZT from 3 payers; observed onward flow is 8%.,0.756531273178,"Possible holding point: receives 263K KZT from 3 payers; observed onward flow is 8%. Priority drivers: high case-money inflow (94K KZT), 1 seeds within 2 hops.",0
100000001611488100,3,False,2,779300,3,0,0,0,0,False,0,0,0.000871593679082,0,0,6771.31678249,0.00868897315859,terminal,1,,Money stops here in the observed graph: receives 779K KZT from 2 payers; no outgoing transfers were traced.,0.547290978528,"Money stops here in the observed graph: receives 779K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (7K KZT), high weighted network importance.",5
100000001616816100,0,True,5,176195,12,3,181326,10,1.02912114419,False,0,3,0.00241193937079,0.000104700965277,0.693921445353,57745.8093822,1,consolidator,0.5,,"Signs of consolidation: seed receives from 5 payers, 176K KZT observed in and 181K KZT observed out.",0.579601144326,"Signs of consolidation: seed receives from 5 payers, 176K KZT observed in and 181K KZT observed out. Priority drivers: high case-money inflow (58K KZT), 3 seeds within 2 hops.",6
100000001632325100,3,False,1,85600,3,0,0,0,0,False,0,0,0.000297299647198,0,0,56.8818575707,0.0006645076819,peripheral,0.9,one_off_recipient,Single inflow of 86K KZT; 0 further outgoing transfers observed.,0.259703046469,"Single inflow of 86K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (57 KZT), 0 seeds within 2 hops.",1
100000001633685100,2,False,3,45000,3,0,0,0,0,False,0,1,0.000304518457184,0,0,1097.4929627,0.0243887325045,terminal,0.75,,Money stops here in the observed graph: receives 45K KZT from 3 payers; no outgoing transfers were traced.,0.525869415998,"Money stops here in the observed graph: receives 45K KZT from 3 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (1K KZT), 1 seeds within 2 hops.",0
100000001637376100,3,False,1,116700,1,1,234250,2,2.00728363325,False,0,0,0.000287788106845,1.92202445845e-05,0.495197438634,139.498439144,0.000595510946186,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 117K KZT received in observed graph.",0.323138512284,"Limited role evidence: 1 payers, 1 recipients, 117K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (139 KZT).",5
100000001639766100,3,False,1,20000,1,0,0,0,0,False,0,0,0.000647181827129,0,0,4764.66343581,0.23823317179,peripheral,0.9,one_off_recipient,Single inflow of 20K KZT; 0 further outgoing transfers observed.,0.470325377411,"Single inflow of 20K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (5K KZT), high weighted network importance.",6
100000001641789100,1,False,1,17826,1,0,0,0,0,False,1,1,0.000485585583647,0,0,17826,1,peripheral,0.9,one_off_recipient,Single inflow of 18K KZT; 0 further outgoing transfers observed.,0.583859658821,"Single inflow of 18K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (18K KZT), 1 seeds within 2 hops.",6
100000001641951100,2,False,1,25000,4,0,0,0,0,False,0,2,0.000317279231529,0,0,14388.1861528,0.575527446112,peripheral,0.9,one_off_recipient,Single inflow of 25K KZT; 0 further outgoing transfers observed.,0.58323774249,"Single inflow of 25K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (14K KZT), 2 seeds within 2 hops.",3
100000001648936100,2,False,1,92740,1,0,0,0,0,False,0,1,0.000301496079051,0,0,22258.1935518,0.240006400171,peripheral,0.9,one_off_recipient,Single inflow of 93K KZT; 0 further outgoing transfers observed.,0.538114257547,"Single inflow of 93K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (22K KZT), 1 seeds within 2 hops.",6
100000001650895100,3,False,1,153500,1,1,10000,1,0.0651465798046,False,0,0,0.000307581223319,2.1994300504e-05,0,123.698752526,0.000805855065319,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 154K KZT received in observed graph.",0.375932298649,"Limited role evidence: 1 payers, 1 recipients, 154K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (124 KZT).",7
100000001660397100,1,False,2,48600,2,3,49000,4,1.00823045267,False,1,1,0.000293545093304,0.000503295133351,0.755102040816,19494.8890526,0.397854878625,transit,0.979423868313,,Pass-through hypothesis: forwards 101% of 49K KZT received; 76% forwarded within 2 days.,0.712389034003,"Pass-through hypothesis: forwards 101% of 49K KZT received; 76% forwarded within 2 days. Priority drivers: high case-money inflow (19K KZT), 1 seeds within 2 hops.",0
100000001669260100,4,False,1,500000,1,0,0,0,0,True,0,0,0.00055672915953,0,0,1078.34954133,0.00215669908266,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.302865421913,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high case-money inflow (1K KZT), high weighted network importance.",3
100000001674850100,3,False,2,237000,2,0,0,0,0,False,0,0,0.000312392540569,0,0,54.4465271901,0.000229732182237,terminal,0.5,,Money stops here in the observed graph: receives 237K KZT from 2 payers; no outgoing transfers were traced.,0.343095116344,"Money stops here in the observed graph: receives 237K KZT from 2 payers; no outgoing transfers were traced. Priority drivers: terminal role signals, high weighted network importance.",9
100000001677389100,3,False,1,11000,1,1,5400,1,0.490909090909,False,0,0,0.000287076833126,1.92202445845e-05,0,83.9415968486,0.00763105425896,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 11K KZT received in observed graph.",0.299782098945,"Limited role evidence: 1 payers, 1 recipients, 11K KZT received in observed graph. Priority drivers: strong bridge position, high case-money inflow (84 KZT).",16
100000001677929100,2,False,3,126777,3,2,286098,4,2.25670271421,False,0,1,0.003489720743,1.18888110832e-06,0.270529678642,63010.4743538,0.220240876741,peripheral,0.6,other,"Limited role evidence: 3 payers, 2 recipients, 127K KZT received in observed graph.",0.725656582409,"Limited role evidence: 3 payers, 2 recipients, 127K KZT received in observed graph. Priority drivers: high case-money inflow (63K KZT), high weighted network importance.",6
100000001680944100,3,False,1,393000,1,0,0,0,0,False,0,0,0.000343653922495,0,0,2071.0978512,0.00526996908703,terminal,0.655,,Money stops here in the observed graph: receives 393K KZT from 1 payers; no outgoing transfers were traced.,0.471002575194,"Money stops here in the observed graph: receives 393K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (2K KZT), high weighted network importance.",17
100000001684867100,1,False,1,30550,1,0,0,0,0,False,1,1,0.000287300356845,0,0,30550,1,peripheral,0.9,one_off_recipient,Single inflow of 31K KZT; 0 further outgoing transfers observed.,0.504876284718,"Single inflow of 31K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (31K KZT), 1 seeds within 2 hops.",4
100000001686328100,3,False,1,140000,1,0,0,0,0,False,0,0,0.000313325913781,0,0,767.915059916,0.00548510757083,peripheral,0.9,one_off_recipient,Single inflow of 140K KZT; 0 further outgoing transfers observed.,0.369713135334,"Single inflow of 140K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (768 KZT), high weighted network importance.",8
100000001688676100,3,False,1,133700,1,0,0,0,0,False,0,0,0.000306739750086,0,0,991.810157548,0.00741817619707,peripheral,0.9,one_off_recipient,Single inflow of 134K KZT; 0 further outgoing transfers observed.,0.367570979081,"Single inflow of 134K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (992 KZT), high weighted network importance.",18
100000001689968100,3,False,3,344333.75,3,0,0,0,0,False,0,0,0.000337221284935,0,0,635.303282627,0.00184502182149,terminal,0.75,,Money stops here in the observed graph: receives 344K KZT from 3 payers; no outgoing transfers were traced.,0.439561249545,"Money stops here in the observed graph: receives 344K KZT from 3 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (635 KZT), high weighted network importance.",5
100000001690439100,3,False,1,14200,1,0,0,0,0,False,0,0,0.000474100034712,0,0,93.095678505,0.00655603369753,peripheral,0.9,one_off_recipient,Single inflow of 14K KZT; 0 further outgoing transfers observed.,0.333849293549,"Single inflow of 14K KZT; 0 further outgoing transfers observed. Priority drivers: high weighted network importance, high case-money inflow (93 KZT).",5
100000001690558100,3,False,1,740000,1,0,0,0,0,False,0,0,0.000409690414755,0,0,5489.45038583,0.00741817619707,terminal,1,,Money stops here in the observed graph: receives 740K KZT from 1 payers; no outgoing transfers were traced.,0.506659111535,"Money stops here in the observed graph: receives 740K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (5K KZT), high weighted network importance.",18
100000001696818100,1,False,1,53550,1,0,0,0,0,False,1,1,0.000297218371139,0,0,53550,1,peripheral,0.9,one_off_recipient,Single inflow of 54K KZT; 0 further outgoing transfers observed.,0.56167797633,"Single inflow of 54K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (54K KZT), 1 seeds within 2 hops.",2
100000001697501100,1,False,3,123700,3,38,1482606,55,11.9854971706,False,1,1,0.000587937273034,0.000205478284888,0.458247167488,25478.5994752,0.0171850103637,distributor,1,,Fan-out hypothesis: sends 1.5M KZT to 38 recipients after receiving from 3 payers.,0.831492921671,"Fan-out hypothesis: sends 1.5M KZT to 38 recipients after receiving from 3 payers. Priority drivers: high case-money inflow (25K KZT), 1 seeds within 2 hops.",1
100000001703168100,2,False,1,45000,1,1,90000,1,2,False,0,1,0.000291083662575,1.92202445845e-05,1,636.172873378,0.00706858748198,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 45K KZT received in observed graph.",0.487255321991,"Limited role evidence: 1 payers, 1 recipients, 45K KZT received in observed graph. Priority drivers: 1 seeds within 2 hops, high case-money inflow (636 KZT).",2
100000001714173100,3,False,1,638905,6,0,0,0,0,False,0,0,0.000567261646808,0,0,15479.4184152,0.0242280439427,terminal,1,,Money stops here in the observed graph: receives 639K KZT from 1 payers; no outgoing transfers were traced.,0.560834934192,"Money stops here in the observed graph: receives 639K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (15K KZT), high weighted network importance.",17
100000001714413100,3,False,1,250172,1,0,0,0,0,False,0,0,0.000292077991471,0,0,299.045445737,0.0011953593757,peripheral,0.9,one_off_recipient,Single inflow of 250K KZT; 0 further outgoing transfers observed.,0.302269764271,"Single inflow of 250K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (299 KZT), 0 seeds within 2 hops.",5
100000001714883100,4,False,1,6900,1,0,0,0,0,True,0,0,0.0002877054697,0,0,0.333856096668,4.83849415461e-05,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.116490917718,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: 0 seeds within 2 hops, strong bridge position.",7
100000001716579100,1,False,1,13916,1,0,0,0,0,False,1,1,0.000286936099943,0,0,13916,1,peripheral,0.9,one_off_recipient,Single inflow of 14K KZT; 0 further outgoing transfers observed.,0.47226022822,"Single inflow of 14K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (14K KZT), 1 seeds within 2 hops.",1
100000001724740100,4,False,1,185000,4,0,0,0,0,True,0,0,0.000533298379611,0,0,226.933499556,0.00122666756517,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.263974920648,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, high case-money inflow (227 KZT).",8
100000001726614100,3,False,1,138717,1,0,0,0,0,False,0,0,0.000296245436815,0,0,672.771976627,0.00484996054288,peripheral,0.9,one_off_recipient,Single inflow of 139K KZT; 0 further outgoing transfers observed.,0.339930253235,"Single inflow of 139K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (673 KZT), 0 seeds within 2 hops.",0
100000001732159100,0,True,2,2378100,30,4,1505966,23,0.633264370716,False,2,3,0.00108570511132,2.0270944336e-05,0.91447350073,2378100,1,peripheral,0.6,other,"Limited role evidence: 2 payers, 4 recipients, 2.4M KZT received in observed graph.",0.489680335006,"Limited role evidence: 2 payers, 4 recipients, 2.4M KZT received in observed graph. Priority drivers: high case-money inflow (2.4M KZT), 3 seeds within 2 hops.",9
100000001733216100,4,False,1,60000,2,0,0,0,0,True,0,0,0.000405323586533,0,0,10.157310965,0.000169288516083,peripheral,0.9,cut_off_hop4,Outgoing transfers not observed: graph cut off at hop 4.,0.192264512533,"Outgoing transfers not observed: graph cut off at hop 4. Priority drivers: high weighted network importance, 0 seeds within 2 hops.",0
100000001733687100,3,False,1,300000,1,0,0,0,0,False,0,0,0.000305067696772,0,0,337.278176708,0.00112426058903,terminal,0.5,,Money stops here in the observed graph: receives 300K KZT from 1 payers; no outgoing transfers were traced.,0.396027106338,"Money stops here in the observed graph: receives 300K KZT from 1 payers; no outgoing transfers were traced. Priority drivers: high case-money inflow (337 KZT), terminal role signals.",8
100000001737722100,2,False,1,60460,1,0,0,0,0,False,0,1,0.00031702092705,0,0,8209.68734396,0.135787088057,peripheral,0.9,one_off_recipient,Single inflow of 60K KZT; 0 further outgoing transfers observed.,0.523464672849,"Single inflow of 60K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (8K KZT), 1 seeds within 2 hops.",2
100000001740277100,3,False,1,8700,1,1,5000,1,0.574712643678,False,0,0,0.000374238844859,0,1,1916.07819898,0.220238873446,peripheral,0.6,other,"Limited role evidence: 1 payers, 1 recipients, 9K KZT received in observed graph.",0.41594224931,"Limited role evidence: 1 payers, 1 recipients, 9K KZT received in observed graph. Priority drivers: high case-money inflow (2K KZT), high weighted network importance.",6
100000001745217100,3,False,1,50000,1,0,0,0,0,False,0,0,0.000288437666319,0,0,242.498027144,0.00484996054288,peripheral,0.9,one_off_recipient,Single inflow of 50K KZT; 0 further outgoing transfers observed.,0.278775147302,"Single inflow of 50K KZT; 0 further outgoing transfers observed. Priority drivers: high case-money inflow (242 KZT), 0 seeds within 2 hops.",0
